user_id,age,age_group,employment_type,gross_salary_krw,comprehensive_income_krw,tax_credit_income_basis,tax_credit_income_amount_krw,tax_year,pension_tax_credit_rate_pct,total_tax_credit_eligible_contribution_krw,estimated_pension_tax_credit_krw,planned_pension_start_age,planned_receipt_years,planned_annual_total_pension_receipt_krw,planned_annual_personal_pension_receipt_krw,planned_low_rate_pension_tax_pct,planned_receipt_tax_treatment,risk_profile,preferred_management_type,retirement_fund_attitude,investment_readiness,payout_preference,primary_outside_asset,mock_scenario,data_kind,source_ids
USR00043,30,30s,SALARIED_EMPLOYEE,89350000,,GROSS_SALARY,89350000,2025,13.2,0,0,70,15,19230000,1400000,4.4,LOW_RATE_SEPARATE_TAX,ACTIVE,ACTIVE_INVESTMENT,STABILITY_FIRST,DISENGAGED,MIXED,INSURANCE_PENSION,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00044,60,50_plus,SALARIED_EMPLOYEE,121460000,,GROSS_SALARY,121460000,2025,13.2,4440000,586080,65,25,1710000,1710000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,ACTIVE,INFORMED,ANNUITY,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00045,20,20s,SELF_EMPLOYED,,26070000,COMPREHENSIVE_INCOME,26070000,2025,16.5,4560000,752400,60,15,80000,80000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,GOLD_FX,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00046,33,30s,SALARIED_EMPLOYEE,48900000,,GROSS_SALARY,48900000,2025,16.5,0,0,60,25,380000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,GOLD_FX,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00047,38,30s,SALARIED_EMPLOYEE,75330000,,GROSS_SALARY,75330000,2025,13.2,9000000,1188000,55,1,214910000,214910000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,RISK_NEUTRAL,NEUTRAL_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,LUMP_SUM,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00048,56,50_plus,FREELANCER,,42810000,COMPREHENSIVE_INCOME,42810000,2025,16.5,0,0,60,1,17370000,17370000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,INFORMED,LUMP_SUM,INSURANCE_PENSION,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00049,36,30s,SALARIED_EMPLOYEE,80830000,,GROSS_SALARY,80830000,2025,13.2,0,0,60,1,6670000,6670000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,RISK_NEUTRAL,NEUTRAL_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,LUMP_SUM,INSURANCE_PENSION,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00050,36,30s,SALARIED_EMPLOYEE,48270000,,GROSS_SALARY,48270000,2025,16.5,0,0,65,10,5950000,500000,5.5,LOW_RATE_SEPARATE_TAX,ACTIVE,ACTIVE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,INSURANCE_PENSION,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00051,40,40s,SALARIED_EMPLOYEE,77130000,,GROSS_SALARY,77130000,2025,13.2,1800000,237600,65,20,2850000,1650000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,INFORMED,MIXED,SECURITIES,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00052,49,40s,SALARIED_EMPLOYEE,86670000,,GROSS_SALARY,86670000,2025,13.2,9000000,1188000,55,1,83510000,31900000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,LUMP_SUM,GOLD_FX,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00053,33,30s,SALARIED_EMPLOYEE,28240000,,GROSS_SALARY,28240000,2025,16.5,8160000,1346400,65,15,4850000,240000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,DISENGAGED,MIXED,SECURITIES,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00054,40,40s,SELF_EMPLOYED,,56310000,COMPREHENSIVE_INCOME,56310000,2025,13.2,4560000,601920,65,25,2350000,2350000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,INFORMED,ANNUITY,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00055,62,50_plus,SALARIED_EMPLOYEE,81010000,,GROSS_SALARY,81010000,2025,13.2,0,0,65,1,72560000,61280000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,DISENGAGED,LUMP_SUM,GOLD_FX,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00056,61,50_plus,SALARIED_EMPLOYEE,157650000,,GROSS_SALARY,157650000,2025,13.2,0,0,65,20,1180000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00057,41,40s,SALARIED_EMPLOYEE,80300000,,GROSS_SALARY,80300000,2025,13.2,7800000,1029600,60,15,990000,990000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,DISENGAGED,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00058,30,30s,SALARIED_EMPLOYEE,51280000,,GROSS_SALARY,51280000,2025,16.5,2280000,376200,65,1,710610000,7400000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,ACTIVE,ACTIVE_INVESTMENT,PARTIAL_INVESTMENT,DISENGAGED,LUMP_SUM,INSURANCE_PENSION,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00059,40,40s,SALARIED_EMPLOYEE,153750000,,GROSS_SALARY,153750000,2025,13.2,0,0,65,15,15830000,15830000,5.5,COMPREHENSIVE_OR_16_5_SEPARATE_CHOICE,RISK_NEUTRAL,NEUTRAL_INVESTMENT,ACTIVE,DISENGAGED,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00060,40,40s,SALARIED_EMPLOYEE,56120000,,GROSS_SALARY,56120000,2025,13.2,3960000,522720,55,1,188820000,8670000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,LUMP_SUM,INSURANCE_PENSION,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00061,63,50_plus,SELF_EMPLOYED,,43420000,COMPREHENSIVE_INCOME,43420000,2025,16.5,840000,138600,65,15,3810000,3810000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00062,48,40s,SALARIED_EMPLOYEE,82200000,,GROSS_SALARY,82200000,2025,13.2,0,0,65,10,1270000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,REAL_ESTATE,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00063,46,40s,FREELANCER,,31840000,COMPREHENSIVE_INCOME,31840000,2025,16.5,2040000,336600,70,10,8560000,8560000,4.4,LOW_RATE_SEPARATE_TAX,RISK_NEUTRAL,NEUTRAL_INVESTMENT,STABILITY_FIRST,INFORMED,MIXED,GOLD_FX,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00064,61,50_plus,SALARIED_EMPLOYEE,49730000,,GROSS_SALARY,49730000,2025,16.5,3240000,534600,65,15,900000,900000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,INFORMED,MIXED,INSURANCE_PENSION,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00065,32,30s,SALARIED_EMPLOYEE,108700000,,GROSS_SALARY,108700000,2025,13.2,0,0,60,15,1890000,540000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,INFORMED,MIXED,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00066,23,20s,SALARIED_EMPLOYEE,36430000,,GROSS_SALARY,36430000,2025,16.5,0,0,65,20,790000,530000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,ANNUITY,REAL_ESTATE,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00067,23,20s,SELF_EMPLOYED,,26610000,COMPREHENSIVE_INCOME,26610000,2025,16.5,2520000,415800,55,1,2710000,2710000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,DISENGAGED,LUMP_SUM,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00068,64,50_plus,SALARIED_EMPLOYEE,85500000,,GROSS_SALARY,85500000,2025,13.2,2760000,364320,65,1,42310000,24200000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,RISK_NEUTRAL,NEUTRAL_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,LUMP_SUM,GOLD_FX,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00069,58,50_plus,SELF_EMPLOYED,,68030000,COMPREHENSIVE_INCOME,68030000,2025,13.2,8640000,1140480,60,30,1080000,1080000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,INFORMED,ANNUITY,SECURITIES,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00070,61,50_plus,SELF_EMPLOYED,,68570000,COMPREHENSIVE_INCOME,68570000,2025,13.2,6360000,839520,70,25,540000,540000,4.4,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,INFORMED,ANNUITY,SECURITIES,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00071,45,40s,SALARIED_EMPLOYEE,57040000,,GROSS_SALARY,57040000,2025,13.2,0,0,65,15,2110000,0,5.5,LOW_RATE_SEPARATE_TAX,RISK_NEUTRAL,NEUTRAL_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,GOLD_FX,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00072,33,30s,FREELANCER,,34970000,COMPREHENSIVE_INCOME,34970000,2025,16.5,5640000,930600,65,25,550000,550000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,INFORMED,ANNUITY,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00073,43,40s,SALARIED_EMPLOYEE,50850000,,GROSS_SALARY,50850000,2025,16.5,0,0,55,1,19180000,9470000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE,PRINCIPAL_GUARANTEED,ACTIVE,NEEDS_GUIDANCE,LUMP_SUM,CRYPTO,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00074,40,40s,SALARIED_EMPLOYEE,79970000,,GROSS_SALARY,79970000,2025,13.2,7200000,950400,60,20,2270000,720000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,NEEDS_GUIDANCE,MIXED,SECURITIES,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00075,34,30s,SALARIED_EMPLOYEE,40470000,,GROSS_SALARY,40470000,2025,16.5,0,0,65,30,150000,150000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,PARTIAL_INVESTMENT,DISENGAGED,ANNUITY,INSURANCE_PENSION,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00076,47,40s,SALARIED_EMPLOYEE,67540000,,GROSS_SALARY,67540000,2025,13.2,5880000,776160,55,1,16680000,6760000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,NEEDS_GUIDANCE,LUMP_SUM,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00077,57,50_plus,FREELANCER,,44340000,COMPREHENSIVE_INCOME,44340000,2025,16.5,5280000,871200,60,1,14430000,14430000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,INFORMED,LUMP_SUM,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00078,45,40s,SALARIED_EMPLOYEE,98850000,,GROSS_SALARY,98850000,2025,13.2,0,0,60,15,180000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,PARTIAL_INVESTMENT,INFORMED,MIXED,DEPOSIT_SAVINGS,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00079,42,40s,SALARIED_EMPLOYEE,61510000,,GROSS_SALARY,61510000,2025,13.2,1920000,253440,55,1,157480000,15130000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,NEEDS_GUIDANCE,LUMP_SUM,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00080,34,30s,SELF_EMPLOYED,,40930000,COMPREHENSIVE_INCOME,40930000,2025,16.5,4920000,811800,65,1,3530000,3530000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,INFORMED,LUMP_SUM,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00081,55,50_plus,SALARIED_EMPLOYEE,106160000,,GROSS_SALARY,106160000,2025,13.2,0,0,65,30,390000,0,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,ANNUITY,REAL_ESTATE,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00082,48,40s,SALARIED_EMPLOYEE,100140000,,GROSS_SALARY,100140000,2025,13.2,0,0,60,1,28590000,15560000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,RISK_NEUTRAL,NEUTRAL_INVESTMENT,ACTIVE,NEEDS_GUIDANCE,LUMP_SUM,INSURANCE_PENSION,DC_NEGLECT,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00083,33,30s,SALARIED_EMPLOYEE,69850000,,GROSS_SALARY,69850000,2025,13.2,2400000,316800,60,15,750000,750000,5.5,LOW_RATE_SEPARATE_TAX,STABLE,PRINCIPAL_GUARANTEED,STABILITY_FIRST,INFORMED,MIXED,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00084,37,30s,SALARIED_EMPLOYEE,43020000,,GROSS_SALARY,43020000,2025,16.5,1920000,316800,60,20,4950000,680000,5.5,LOW_RATE_SEPARATE_TAX,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,DISENGAGED,ANNUITY,DEPOSIT_SAVINGS,OVERLAP_RISK,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
USR00085,48,40s,SALARIED_EMPLOYEE,52290000,,GROSS_SALARY,52290000,2025,16.5,8880000,1465200,60,1,80440000,31890000,5.5,NON_PENSION_WITHDRAWAL_REVIEW,STABLE_SEEKING,STABLE_INVESTMENT,STABILITY_FIRST,NEEDS_GUIDANCE,LUMP_SUM,DEPOSIT_SAVINGS,TAX_BENEFIT_IDLE,MOCK,KIRI_2025_20|KEF_RETIREMENT_AWARENESS_2025|NTS_PENSION_TAX_2025|INCOME_TAX_DECREE_PENSION_RECEIPT|ASSUMPTION_V1|ASSUMPTION_V2|ASSUMPTION_CONTRIBUTION_V1|ASSUMPTION_TAX_SCENARIO_V1
